datetime,temperature,humidity,pressure,wind_speed,cloud_cover,visibility,hour,day_of_year,solar_radiation
2025-06-12 05:00:00,25.1,33.5,1015.4,5.2,0.0,18.3,5,163,0.0
2025-06-12 06:00:00,19.7,23.6,1027.8,5.8,37.5,19.0,6,163,12.8
2025-06-12 07:00:00,25.1,37.1,1014.9,5.1,28.3,15.7,7,163,378.5
2025-06-12 08:00:00,23.2,25.9,1027.1,4.6,20.7,19.5,8,163,716.0
2025-06-12 09:00:00,22.0,31.2,1017.0,5.3,11.1,20.2,9,163,921.6
2025-06-12 10:00:00,20.7,32.0,1014.9,4.8,57.0,12.8,10,163,459.1
2025-06-12 11:00:00,18.5,40.0,1009.8,3.4,72.1,15.1,11,163,227.7
2025-06-12 12:00:00,17.6,41.2,998.7,2.8,30.0,17.5,12,163,0.0
2025-06-12 13:00:00,17.1,47.0,1023.9,2.6,28.0,12.2,13,163,4.6
2025-06-12 14:00:00,15.0,40.4,1011.9,3.1,0.0,24.3,14,163,0.0
2025-06-12 15:00:00,16.7,45.3,1028.6,2.1,48.2,15.2,15,163,0.0
2025-06-12 16:00:00,11.1,48.2,1007.3,3.0,92.4,13.4,16,163,0.0
2025-06-12 17:00:00,14.5,54.8,1006.8,1.2,15.3,19.3,17,163,0.0
2025-06-12 18:00:00,13.7,49.4,1006.6,2.0,56.0,17.7,18,163,0.5
2025-06-12 19:00:00,12.6,48.3,1000.2,1.7,20.3,21.8,19,163,0.0
2025-06-12 20:00:00,14.2,47.4,1007.3,1.6,44.3,16.7,20,163,0.0
2025-06-12 21:00:00,15.6,45.4,1001.6,1.1,25.4,17.5,21,163,0.0
2025-06-12 22:00:00,13.4,42.1,998.8,1.6,44.6,15.3,22,163,0.0
2025-06-12 23:00:00,18.0,36.9,1012.6,0.4,32.4,16.6,23,163,0.0
2025-06-13 00:00:00,20.4,44.8,1026.1,2.7,73.8,12.8,0,164,0.0
2025-06-13 01:00:00,24.1,38.7,1016.0,4.1,29.9,14.5,1,164,0.0
2025-06-13 02:00:00,22.4,40.4,1004.3,4.2,0.0,21.2,2,164,0.0
2025-06-13 03:00:00,18.2,23.3,1017.5,5.2,0.0,16.6,3,164,0.0
2025-06-13 04:00:00,21.2,24.0,1010.5,5.9,0.0,19.3,4,164,0.0
2025-06-13 05:00:00,25.2,29.7,982.9,5.3,25.0,16.6,5,164,0.0
2025-06-13 06:00:00,20.0,33.0,999.6,4.7,22.3,15.9,6,164,42.7
2025-06-13 07:00:00,22.2,26.8,1018.5,2.7,34.4,17.2,7,164,363.0
2025-06-13 08:00:00,20.2,27.6,1009.4,4.5,40.2,16.8,8,164,606.9
2025-06-13 09:00:00,21.5,37.3,1016.7,4.3,33.6,18.3,9,164,753.4
2025-06-13 10:00:00,19.4,38.0,1009.8,5.0,0.0,20.1,10,164,851.1
2025-06-13 11:00:00,19.5,42.6,1024.6,3.6,45.1,17.0,11,164,302.9
2025-06-13 12:00:00,21.6,36.4,1010.5,3.0,59.5,12.7,12,164,0.0
2025-06-13 13:00:00,15.2,48.9,1038.7,1.5,63.7,13.1,13,164,0.0
2025-06-13 14:00:00,14.1,43.7,1005.3,3.1,4.0,16.6,14,164,0.0
2025-06-13 15:00:00,14.4,38.3,1002.4,0.5,48.1,18.4,15,164,15.6
2025-06-13 16:00:00,17.0,50.8,997.9,1.5,4.6,17.6,16,164,11.9
2025-06-13 17:00:00,14.4,51.2,1017.4,0.0,28.8,16.0,17,164,0.0
2025-06-13 18:00:00,11.5,42.8,1020.3,0.2,36.9,17.8,18,164,7.5
2025-06-13 19:00:00,11.3,49.7,1016.3,0.0,50.1,15.9,19,164,0.0
2025-06-13 20:00:00,14.0,57.3,1005.3,0.0,51.2,14.6,20,164,0.0
2025-06-13 21:00:00,14.9,52.3,1010.7,1.7,0.0,22.4,21,164,0.0
2025-06-13 22:00:00,17.7,43.8,1008.5,0.0,33.6,14.3,22,164,0.0
2025-06-13 23:00:00,17.0,40.7,1040.0,1.6,38.5,15.5,23,164,0.0
2025-06-14 00:00:00,24.1,43.9,995.1,1.3,34.8,19.6,0,165,0.0
2025-06-14 01:00:00,17.3,45.5,1005.8,4.9,62.6,14.1,1,165,0.0
2025-06-14 02:00:00,18.9,36.4,1018.1,4.4,0.0,18.7,2,165,0.0
2025-06-14 03:00:00,22.3,35.6,1003.7,4.2,40.4,17.0,3,165,0.0
2025-06-14 04:00:00,21.2,36.8,1011.3,5.3,5.4,22.6,4,165,0.0
2025-06-14 05:00:00,23.9,34.0,1007.1,5.5,31.9,13.7,5,165,0.0
2025-06-14 06:00:00,22.0,36.3,1002.4,4.6,71.0,10.0,6,165,11.5
2025-06-14 07:00:00,20.6,28.5,1018.5,5.5,32.0,19.6,7,165,396.0
2025-06-14 08:00:00,21.4,36.2,1004.5,6.0,59.1,10.7,8,165,448.5
2025-06-14 09:00:00,20.6,33.7,1027.8,4.8,0.0,21.9,9,165,997.8
2025-06-14 10:00:00,19.9,31.3,1008.2,1.1,0.0,17.9,10,165,889.9
2025-06-14 11:00:00,19.0,40.3,1002.3,3.7,19.3,14.2,11,165,412.6
2025-06-14 12:00:00,16.2,39.2,1013.8,1.9,22.1,11.9,12,165,6.4
2025-06-14 13:00:00,14.7,43.5,1028.7,2.4,0.0,18.7,13,165,0.0
2025-06-14 14:00:00,15.4,38.7,1008.3,3.6,28.9,18.0,14,165,0.0
2025-06-14 15:00:00,13.1,49.6,1017.2,2.1,37.4,12.2,15,165,0.0
2025-06-14 16:00:00,12.7,50.0,1011.6,2.8,72.5,12.9,16,165,17.8
2025-06-14 17:00:00,12.6,50.0,1000.1,1.4,32.1,16.1,17,165,0.0
2025-06-14 18:00:00,16.0,56.9,1024.1,2.2,82.7,16.1,18,165,31.0
2025-06-14 19:00:00,15.3,52.5,1017.6,1.4,36.2,18.7,19,165,0.0
2025-06-14 20:00:00,11.4,44.8,1014.9,0.0,43.4,12.5,20,165,0.0
2025-06-14 21:00:00,14.5,49.0,992.0,3.1,53.5,14.1,21,165,0.0
2025-06-14 22:00:00,13.2,51.7,1023.8,2.1,66.1,16.9,22,165,0.0
2025-06-14 23:00:00,16.3,43.2,1006.8,0.9,53.4,14.9,23,165,0.0
2025-06-15 00:00:00,16.7,40.2,993.6,3.5,39.1,18.2,0,166,0.0
2025-06-15 01:00:00,19.9,40.5,1007.7,5.6,42.0,14.4,1,166,0.0
2025-06-15 02:00:00,21.2,20.0,1017.5,5.8,31.6,17.2,2,166,0.0
2025-06-15 03:00:00,20.6,31.8,1001.2,4.6,21.2,17.2,3,166,0.0
2025-06-15 04:00:00,22.2,30.4,1001.2,4.2,20.5,18.4,4,166,0.0
2025-06-15 05:00:00,24.1,29.0,1014.1,4.6,24.7,17.7,5,166,0.0
2025-06-15 06:00:00,21.8,27.1,991.3,6.4,32.7,15.7,6,166,1.0
2025-06-15 07:00:00,23.8,37.1,1028.6,4.9,0.0,20.6,7,166,495.9
2025-06-15 08:00:00,19.8,35.7,1017.0,4.1,63.9,13.8,8,166,416.7
2025-06-15 09:00:00,21.1,44.6,1017.9,4.9,37.3,18.8,9,166,690.3
2025-06-15 10:00:00,23.0,37.8,1007.1,1.9,27.0,21.9,10,166,685.0
2025-06-15 11:00:00,19.8,41.8,988.4,3.3,17.3,17.9,11,166,415.2
2025-06-15 12:00:00,14.7,28.8,1020.9,4.2,61.5,13.8,12,166,8.0
2025-06-15 13:00:00,20.5,54.5,1017.1,1.8,41.0,16.6,13,166,0.0
2025-06-15 14:00:00,15.6,46.5,1034.0,1.8,40.5,15.3,14,166,26.2
2025-06-15 15:00:00,13.3,49.1,1030.2,2.5,78.7,12.8,15,166,3.1
2025-06-15 16:00:00,13.2,56.6,1009.4,0.7,8.0,18.1,16,166,0.0
2025-06-15 17:00:00,15.3,57.6,998.4,1.7,0.0,20.7,17,166,0.0
2025-06-15 18:00:00,15.5,42.4,1023.6,1.3,70.0,12.7,18,166,0.0
2025-06-15 19:00:00,14.6,48.5,1011.0,0.2,25.5,17.2,19,166,0.0
2025-06-15 20:00:00,14.6,51.9,1017.3,2.4,28.3,16.0,20,166,0.0
2025-06-15 21:00:00,12.4,48.3,1014.6,1.7,38.0,14.1,21,166,0.0
2025-06-15 22:00:00,17.1,45.8,1021.3,2.7,44.2,19.7,22,166,0.0
2025-06-15 23:00:00,17.3,44.0,1031.3,1.7,39.1,16.4,23,166,0.0
2025-06-16 00:00:00,18.2,32.1,1008.3,3.4,66.3,15.4,0,167,0.0
2025-06-16 01:00:00,17.0,36.1,1036.2,4.7,26.5,17.6,1,167,0.0
2025-06-16 02:00:00,18.7,44.7,1017.5,4.4,40.8,13.6,2,167,0.0
2025-06-16 03:00:00,18.4,33.6,1036.5,4.7,84.3,14.7,3,167,0.0
2025-06-16 04:00:00,22.5,43.3,1012.8,3.0,48.4,13.3,4,167,0.0
2025-06-16 05:00:00,23.7,40.7,1026.4,3.5,41.1,16.5,5,167,0.0
2025-06-16 06:00:00,25.8,29.6,1000.3,6.3,62.4,12.7,6,167,0.0
2025-06-16 07:00:00,21.7,34.0,1019.6,5.2,42.6,16.2,7,167,338.9
2025-06-16 08:00:00,22.8,38.1,1016.9,4.5,14.6,15.7,8,167,723.9
2025-06-16 09:00:00,19.8,29.8,1025.4,3.3,61.3,14.7,9,167,463.1
2025-06-16 10:00:00,19.5,32.3,1019.1,4.5,51.7,17.3,10,167,502.6
2025-06-16 11:00:00,20.5,35.2,1002.4,3.1,0.0,17.2,11,167,506.8
2025-06-16 12:00:00,19.5,43.4,1027.3,2.1,37.7,12.6,12,167,9.6
2025-06-16 13:00:00,15.4,33.2,994.0,1.8,29.2,15.1,13,167,9.7
2025-06-16 14:00:00,14.4,33.0,1013.7,2.8,5.3,18.7,14,167,0.0
2025-06-16 15:00:00,14.8,40.0,1011.0,0.8,31.9,18.9,15,167,0.0
2025-06-16 16:00:00,10.6,51.9,1032.2,0.9,52.6,14.5,16,167,9.5
2025-06-16 17:00:00,10.6,45.5,1010.4,0.1,74.1,14.0,17,167,0.0
2025-06-16 18:00:00,13.1,58.1,1022.6,0.0,89.5,11.1,18,167,0.0
2025-06-16 19:00:00,10.4,45.3,1006.2,1.9,52.2,16.4,19,167,0.0
2025-06-16 20:00:00,9.5,49.1,999.3,0.0,0.0,19.5,20,167,0.0
2025-06-16 21:00:00,13.9,42.6,1012.5,2.6,84.7,12.7,21,167,0.0
2025-06-16 22:00:00,12.8,37.3,1003.5,0.7,32.3,13.6,22,167,0.0
2025-06-16 23:00:00,16.4,43.0,1008.3,2.5,39.1,17.6,23,167,0.0
2025-06-17 00:00:00,18.2,34.3,1035.5,1.0,38.4,16.6,0,168,0.0
2025-06-17 01:00:00,14.7,42.3,999.1,2.5,65.9,14.1,1,168,0.0
2025-06-17 02:00:00,20.3,38.7,1002.7,3.8,83.2,11.0,2,168,0.0
2025-06-17 03:00:00,22.4,33.7,1023.2,4.7,18.8,15.8,3,168,0.0
2025-06-17 04:00:00,21.4,32.1,1012.6,5.2,15.1,24.8,4,168,0.0
2025-06-17 05:00:00,20.4,30.8,1026.7,5.7,70.1,13.3,5,168,0.0
2025-06-17 06:00:00,22.8,29.7,1005.0,8.1,43.7,12.2,6,168,14.0
2025-06-17 07:00:00,20.7,27.5,1011.7,6.8,22.1,18.3,7,168,446.0
2025-06-17 08:00:00,20.8,26.8,1010.3,4.2,0.0,19.2,8,168,857.8
2025-06-17 09:00:00,17.8,38.0,1028.0,4.8,57.6,13.6,9,168,512.6
2025-06-17 10:00:00,18.6,43.7,1014.4,2.7,15.2,16.7,10,168,787.7
2025-06-17 11:00:00,17.5,38.2,1007.7,1.4,61.0,14.5,11,168,299.2
2025-06-17 12:00:00,16.9,32.3,1021.7,2.7,76.4,11.8,12,168,0.0
2025-06-17 13:00:00,15.3,41.4,1018.9,3.2,17.5,21.1,13,168,0.0
2025-06-17 14:00:00,15.2,42.0,1001.6,1.9,67.1,16.0,14,168,0.0
2025-06-17 15:00:00,13.6,51.3,1008.5,2.3,42.9,13.9,15,168,0.0
2025-06-17 16:00:00,12.4,46.0,1012.4,0.3,26.5,13.9,16,168,48.9
2025-06-17 17:00:00,16.7,49.0,1000.1,0.3,21.5,15.8,17,168,4.5
2025-06-17 18:00:00,14.2,56.3,1029.7,1.4,10.8,16.7,18,168,0.0
2025-06-17 19:00:00,10.5,56.9,1014.7,1.3,69.1,17.7,19,168,0.0
2025-06-17 20:00:00,13.4,49.5,1015.5,3.5,68.1,14.2,20,168,0.0
2025-06-17 21:00:00,10.5,47.2,1009.6,1.6,27.8,19.2,21,168,0.0
2025-06-17 22:00:00,17.2,45.0,1014.2,2.0,19.5,19.3,22,168,0.0
2025-06-17 23:00:00,14.9,45.8,1019.3,3.2,37.4,16.8,23,168,0.0
2025-06-18 00:00:00,19.2,45.8,1016.4,3.3,27.5,15.9,0,169,0.0
2025-06-18 01:00:00,17.7,43.6,1004.8,3.4,70.6,14.7,1,169,0.0
2025-06-18 02:00:00,16.9,38.3,1005.1,5.0,36.4,12.3,2,169,0.0
2025-06-18 03:00:00,23.6,37.2,1020.4,4.5,24.4,16.5,3,169,0.0
2025-06-18 04:00:00,21.6,29.7,1015.2,6.7,0.0,19.2,4,169,0.0
2025-06-18 05:00:00,20.0,27.0,1027.1,6.0,1.9,20.7,5,169,0.0
2025-06-18 06:00:00,26.2,34.4,1035.8,5.1,64.1,14.7,6,169,39.1
2025-06-18 07:00:00,22.8,40.3,1014.3,4.3,51.0,15.8,7,169,297.2
2025-06-18 08:00:00,22.8,32.4,1025.1,5.0,59.1,16.0,8,169,454.1
2025-06-18 09:00:00,22.3,34.6,1002.1,4.4,51.0,13.9,9,169,580.9
2025-06-18 10:00:00,18.7,40.1,1018.2,4.9,52.4,17.2,10,169,563.6
2025-06-18 11:00:00,20.8,44.2,1009.0,2.1,35.9,18.8,11,169,370.0
2025-06-18 12:00:00,16.5,39.7,1017.9,3.8,28.3,18.7,12,169,0.0
2025-06-18 13:00:00,12.7,44.7,1025.2,1.9,5.4,19.9,13,169,0.0
2025-06-18 14:00:00,17.8,42.1,996.4,2.3,8.1,17.3,14,169,22.7
2025-06-18 15:00:00,12.2,44.0,1024.5,2.3,44.3,18.5,15,169,4.1
2025-06-18 16:00:00,13.4,47.5,999.8,1.1,40.8,20.6,16,169,0.0
2025-06-18 17:00:00,14.0,45.5,1012.1,1.9,40.0,17.9,17,169,9.3
2025-06-18 18:00:00,11.2,50.6,1011.7,0.1,20.1,19.1,18,169,22.6
2025-06-18 19:00:00,13.7,49.9,994.7,0.4,40.6,12.7,19,169,0.0
2025-06-18 20:00:00,11.3,41.5,1013.8,1.6,0.0,22.4,20,169,0.0
2025-06-18 21:00:00,14.1,39.0,1016.4,1.1,72.2,15.1,21,169,0.0
2025-06-18 22:00:00,15.4,48.4,1010.3,1.7,65.7,11.5,22,169,0.0
2025-06-18 23:00:00,16.1,50.4,1023.8,0.0,39.9,15.5,23,169,0.0
2025-06-19 00:00:00,21.1,38.2,1014.2,3.0,13.3,16.2,0,170,0.0
2025-06-19 01:00:00,14.7,30.3,1015.7,2.2,9.4,16.1,1,170,0.0
2025-06-19 02:00:00,18.4,40.4,1035.6,3.8,50.8,11.7,2,170,0.0
2025-06-19 03:00:00,19.4,37.0,1012.1,4.2,32.5,13.8,3,170,0.0
2025-06-19 04:00:00,17.7,34.3,1002.2,4.9,25.3,16.8,4,170,0.0
2025-06-19 05:00:00,24.6,34.4,1015.9,6.0,15.9,20.1,5,170,0.0
2025-06-19 06:00:00,22.4,31.4,1023.1,4.6,8.6,18.6,6,170,0.0
2025-06-19 07:00:00,17.0,31.5,1006.6,4.6,63.0,13.0,7,170,261.8
2025-06-19 08:00:00,20.0,35.5,1004.5,4.2,65.5,10.9,8,170,442.8
2025-06-19 09:00:00,19.2,30.7,1024.1,4.7,80.8,11.8,9,170,347.0
2025-06-19 10:00:00,19.3,31.7,1014.2,4.2,62.8,17.6,10,170,454.1
2025-06-19 11:00:00,19.6,34.0,1027.2,3.2,16.5,19.2,11,170,411.3
2025-06-19 12:00:00,16.3,39.7,998.6,3.0,35.6,16.1,12,170,0.0
2025-06-19 13:00:00,20.3,44.3,1004.6,1.3,44.8,14.5,13,170,11.4
2025-06-19 14:00:00,11.9,46.5,1005.0,1.4,41.5,17.3,14,170,0.0
2025-06-19 15:00:00,17.0,52.4,1003.4,2.0,0.7,19.0,15,170,0.0
2025-06-19 16:00:00,15.0,51.7,1005.5,2.5,49.1,15.0,16,170,0.0
2025-06-19 17:00:00,12.5,53.7,1000.0,2.4,47.6,16.4,17,170,5.3
2025-06-19 18:00:00,13.1,51.7,1007.0,1.2,39.8,14.6,18,170,0.0
2025-06-19 19:00:00,10.5,48.4,1008.3,0.8,70.3,11.3,19,170,0.0
2025-06-19 20:00:00,14.1,57.3,1005.7,0.3,18.7,18.5,20,170,0.0
2025-06-19 21:00:00,15.5,48.7,1023.0,2.5,50.8,14.1,21,170,0.0
2025-06-19 22:00:00,13.0,47.2,996.0,2.5,0.0,20.1,22,170,0.0
2025-06-19 23:00:00,15.8,51.0,1013.5,2.5,76.4,13.9,23,170,0.0
2025-06-20 00:00:00,16.8,44.1,1014.6,3.5,37.2,16.3,0,171,0.0
2025-06-20 01:00:00,21.0,37.9,1007.2,4.2,32.7,18.0,1,171,0.0
2025-06-20 02:00:00,19.2,36.1,1013.6,3.3,46.5,19.2,2,171,0.0
2025-06-20 03:00:00,20.9,37.3,1025.0,5.0,45.7,18.8,3,171,0.0
2025-06-20 04:00:00,18.8,33.8,1010.6,4.6,38.3,15.9,4,171,0.0
2025-06-20 05:00:00,25.1,38.8,1006.0,6.5,52.4,15.0,5,171,0.0
2025-06-20 06:00:00,19.1,33.5,1002.4,6.3,37.8,17.7,6,171,3.9
2025-06-20 07:00:00,23.4,28.7,1021.0,5.3,60.8,13.5,7,171,289.8
2025-06-20 08:00:00,22.0,37.2,998.6,4.1,27.1,19.5,8,171,662.8
2025-06-20 09:00:00,25.0,32.7,1018.6,4.4,54.6,12.0,9,171,527.9
2025-06-20 10:00:00,20.1,38.0,1006.6,3.9,82.1,10.6,10,171,282.7
2025-06-20 11:00:00,17.5,30.9,1003.4,2.8,0.4,18.9,11,171,495.5
2025-06-20 12:00:00,17.1,40.5,1010.9,2.6,67.2,14.4,12,171,28.6
2025-06-20 13:00:00,15.1,46.7,1011.7,3.1,43.0,14.3,13,171,23.5
2025-06-20 14:00:00,14.2,42.8,1009.5,1.0,63.5,14.1,14,171,0.0
2025-06-20 15:00:00,15.5,48.3,1021.6,1.0,26.1,19.2,15,171,0.0
2025-06-20 16:00:00,12.0,52.6,1012.5,0.7,47.0,20.2,16,171,0.0
2025-06-20 17:00:00,13.7,48.7,1016.3,1.0,38.1,19.1,17,171,0.0
2025-06-20 18:00:00,13.7,53.9,1017.7,1.5,20.4,17.1,18,171,48.9
2025-06-20 19:00:00,12.9,53.7,1023.2,1.2,28.5,16.3,19,171,0.0
2025-06-20 20:00:00,12.3,55.2,1017.3,2.3,21.6,21.8,20,171,0.0
2025-06-20 21:00:00,12.8,45.8,1006.1,0.5,28.5,19.5,21,171,0.0
2025-06-20 22:00:00,13.1,41.9,1018.8,1.3,63.5,12.5,22,171,0.0
2025-06-20 23:00:00,15.8,48.0,1013.5,2.1,19.6,19.8,23,171,0.0
2025-06-21 00:00:00,17.4,45.4,1027.0,3.7,49.8,16.0,0,172,0.0
2025-06-21 01:00:00,16.9,28.5,1011.5,4.4,20.7,17.0,1,172,0.0
2025-06-21 02:00:00,20.0,30.7,1016.2,5.0,49.0,13.3,2,172,0.0
2025-06-21 03:00:00,20.6,30.3,998.4,5.3,15.2,15.3,3,172,0.0
2025-06-21 04:00:00,22.9,35.4,1004.1,5.3,100.0,15.6,4,172,0.0
2025-06-21 05:00:00,20.9,36.2,1008.1,4.2,19.0,21.7,5,172,0.0
2025-06-21 06:00:00,20.1,37.7,1012.8,4.8,15.8,19.8,6,172,0.0
2025-06-21 07:00:00,25.3,35.3,1021.4,6.4,39.9,17.0,7,172,341.4
2025-06-21 08:00:00,18.7,30.2,1001.0,3.6,33.1,14.4,8,172,641.5
2025-06-21 09:00:00,22.7,29.2,1020.4,4.0,60.8,13.6,9,172,525.1
2025-06-21 10:00:00,21.9,35.4,1017.0,2.9,26.7,14.4,10,172,679.2
2025-06-21 11:00:00,20.6,38.3,1039.6,4.2,0.0,19.9,11,172,450.9
2025-06-21 12:00:00,14.7,38.1,1022.1,2.7,16.8,19.1,12,172,0.0
2025-06-21 13:00:00,12.7,38.6,1016.8,0.7,65.9,12.7,13,172,2.0
2025-06-21 14:00:00,13.8,53.8,1029.1,0.5,46.8,12.7,14,172,17.9
2025-06-21 15:00:00,13.4,39.4,994.1,0.1,69.6,8.8,15,172,0.0
2025-06-21 16:00:00,12.8,46.7,1003.4,1.4,68.2,13.2,16,172,0.0
2025-06-21 17:00:00,11.7,52.0,998.2,0.0,65.5,11.9,17,172,0.0
2025-06-21 18:00:00,12.4,40.6,1017.1,2.1,46.4,14.1,18,172,7.7
2025-06-21 19:00:00,14.0,49.1,1021.1,2.0,74.8,14.6,19,172,0.0
2025-06-21 20:00:00,13.6,43.5,1006.8,1.1,17.0,17.4,20,172,0.0
2025-06-21 21:00:00,11.0,39.3,1005.4,1.9,16.1,19.5,21,172,0.0
2025-06-21 22:00:00,15.2,46.7,1022.5,2.3,34.0,14.6,22,172,0.0
2025-06-21 23:00:00,13.8,41.1,1011.1,2.4,66.2,12.5,23,172,0.0
2025-06-22 00:00:00,18.2,45.3,1019.7,2.6,77.0,14.1,0,173,0.0
2025-06-22 01:00:00,17.5,41.8,1025.5,3.6,2.0,19.9,1,173,0.0
2025-06-22 02:00:00,20.9,37.8,1013.8,4.7,21.3,18.9,2,173,0.0
2025-06-22 03:00:00,19.9,32.5,1034.4,4.1,37.4,20.0,3,173,0.0
2025-06-22 04:00:00,20.1,32.2,1026.5,5.2,36.3,12.8,4,173,0.0
2025-06-22 05:00:00,18.8,31.8,1021.3,4.9,52.9,12.4,5,173,0.0
2025-06-22 06:00:00,16.4,22.8,1015.3,5.4,68.1,7.6,6,173,0.0
2025-06-22 07:00:00,22.1,29.4,1010.7,4.6,38.8,18.3,7,173,351.0
2025-06-22 08:00:00,24.2,29.8,1028.8,4.5,69.4,10.5,8,173,373.2
2025-06-22 09:00:00,17.8,28.1,1008.5,4.8,46.2,16.7,9,173,650.7
2025-06-22 10:00:00,20.5,33.2,1004.9,4.8,10.1,18.6,10,173,787.2
2025-06-22 11:00:00,15.9,38.2,1020.9,1.6,80.8,12.2,11,173,172.6
2025-06-22 12:00:00,16.4,36.4,1007.2,2.5,38.0,20.1,12,173,0.0
2025-06-22 13:00:00,12.8,44.1,993.6,3.8,51.3,14.8,13,173,0.0
2025-06-22 14:00:00,11.5,48.0,1012.5,0.7,42.3,15.2,14,173,9.1
2025-06-22 15:00:00,16.0,47.9,998.0,1.6,31.3,17.4,15,173,11.6
2025-06-22 16:00:00,13.4,51.2,1020.5,2.2,43.8,16.2,16,173,0.5
2025-06-22 17:00:00,11.7,50.5,1013.3,1.1,20.5,17.4,17,173,0.0
2025-06-22 18:00:00,12.2,45.4,1020.9,0.9,59.2,10.7,18,173,13.1
2025-06-22 19:00:00,11.3,44.7,1017.3,1.4,18.7,13.8,19,173,0.0
2025-06-22 20:00:00,14.3,42.7,1035.1,0.1,1.6,19.8,20,173,0.0
2025-06-22 21:00:00,13.4,49.5,1007.6,1.2,48.9,12.7,21,173,0.0
2025-06-22 22:00:00,15.9,51.0,1008.2,2.1,33.4,15.2,22,173,0.0
2025-06-22 23:00:00,17.9,46.0,999.4,4.5,53.0,16.2,23,173,0.0
2025-06-23 00:00:00,17.9,37.5,1009.7,1.6,21.7,17.7,0,174,0.0
2025-06-23 01:00:00,16.5,29.8,1006.3,4.6,62.7,13.8,1,174,0.0
2025-06-23 02:00:00,21.9,42.6,985.8,4.4,14.1,15.7,2,174,0.0
2025-06-23 03:00:00,20.1,25.6,1023.7,3.9,45.7,15.1,3,174,0.0
2025-06-23 04:00:00,20.1,42.5,999.4,3.9,71.3,12.0,4,174,0.0
2025-06-23 05:00:00,25.1,39.9,1010.3,5.4,30.3,16.8,5,174,0.0
2025-06-23 06:00:00,20.7,27.6,983.4,3.8,50.7,16.5,6,174,5.0
2025-06-23 07:00:00,21.6,29.9,1019.7,5.3,16.7,19.8,7,174,449.1
2025-06-23 08:00:00,19.5,34.9,1006.9,4.4,90.5,10.9,8,174,259.4
2025-06-23 09:00:00,20.9,24.4,1006.9,5.2,23.1,20.5,9,174,825.1
2025-06-23 10:00:00,20.1,42.7,1003.1,3.3,47.8,12.7,10,174,527.3
2025-06-23 11:00:00,19.4,41.8,1045.6,5.1,0.0,17.7,11,174,520.9
2025-06-23 12:00:00,14.2,35.8,1018.3,2.8,62.1,9.3,12,174,0.0
2025-06-23 13:00:00,16.5,41.5,1011.7,2.1,0.0,19.9,13,174,25.1
2025-06-23 14:00:00,13.7,41.8,1005.4,3.8,46.1,17.8,14,174,0.0
2025-06-23 15:00:00,12.4,37.5,1002.7,0.7,46.8,14.3,15,174,0.0
2025-06-23 16:00:00,12.2,48.5,1020.2,0.0,64.1,11.7,16,174,0.0
2025-06-23 17:00:00,13.9,55.8,1008.5,2.0,46.3,17.2,17,174,26.7
2025-06-23 18:00:00,9.2,42.0,1010.1,1.7,32.9,17.2,18,174,0.0
2025-06-23 19:00:00,13.5,48.0,1019.2,0.7,54.9,12.4,19,174,0.0
2025-06-23 20:00:00,13.7,55.3,1001.8,1.9,49.4,16.8,20,174,0.0
2025-06-23 21:00:00,11.1,53.9,1026.8,1.3,48.1,14.8,21,174,0.0
2025-06-23 22:00:00,13.8,55.7,1030.5,2.8,90.3,10.5,22,174,0.0
2025-06-23 23:00:00,10.6,36.3,995.9,3.2,73.7,11.5,23,174,0.0
2025-06-24 00:00:00,18.1,41.5,1011.6,3.7,20.8,18.9,0,175,0.0
2025-06-24 01:00:00,14.2,28.3,1012.8,1.9,60.2,12.2,1,175,0.0
2025-06-24 02:00:00,18.7,33.9,1004.9,3.9,30.8,20.1,2,175,0.0
2025-06-24 03:00:00,18.7,31.4,1008.7,3.1,58.9,13.6,3,175,0.0
2025-06-24 04:00:00,18.9,32.8,1011.6,3.9,0.4,20.9,4,175,0.0
2025-06-24 05:00:00,20.7,32.8,1024.5,4.7,73.5,14.7,5,175,0.0
2025-06-24 06:00:00,21.0,28.2,1002.8,5.5,62.3,16.1,6,175,17.9
2025-06-24 07:00:00,25.0,31.7,1006.7,6.5,37.1,14.1,7,175,365.7
2025-06-24 08:00:00,20.1,36.6,1005.6,3.5,6.2,21.7,8,175,828.0
2025-06-24 09:00:00,21.5,36.3,1018.7,3.8,89.2,11.9,9,175,270.6
2025-06-24 10:00:00,16.9,35.7,1022.6,4.7,42.1,16.7,10,175,581.7
2025-06-24 11:00:00,16.7,42.0,1020.9,3.6,17.7,17.4,11,175,435.5
2025-06-24 12:00:00,15.5,46.8,1004.9,4.4,31.1,18.4,12,175,0.0
2025-06-24 13:00:00,14.5,41.1,1010.4,2.6,0.0,20.7,13,175,13.0
2025-06-24 14:00:00,15.2,46.6,1018.8,1.9,34.2,14.8,14,175,0.0
2025-06-24 15:00:00,9.9,53.0,1022.9,2.5,22.8,18.5,15,175,22.0
2025-06-24 16:00:00,12.3,47.5,991.6,1.2,98.1,7.0,16,175,25.3
2025-06-24 17:00:00,12.3,56.6,1002.1,0.0,30.5,20.2,17,175,17.8
2025-06-24 18:00:00,7.6,45.4,1018.7,1.0,13.3,17.0,18,175,0.0
2025-06-24 19:00:00,12.7,55.9,1030.6,1.6,16.3,16.5,19,175,0.0
